model,dataset,layer,target,within_r2_natural,within_r2_balanced
finetuned,SimpleMC,5,cross_stated_confidence_to_margin_logit,-0.23433380629126233,
finetuned,SimpleMC,6,cross_stated_confidence_to_margin_logit,-0.23544243869364267,
finetuned,SimpleMC,7,cross_stated_confidence_to_margin_logit,-0.22969919718755683,
finetuned,SimpleMC,8,cross_stated_confidence_to_margin_logit,-0.22457141386888835,
finetuned,SimpleMC,9,cross_stated_confidence_to_margin_logit,-0.2211552835219135,
finetuned,SimpleMC,10,cross_stated_confidence_to_margin_logit,-0.21157020583053754,
finetuned,SimpleMC,11,cross_stated_confidence_to_margin_logit,-0.2070159194873289,
finetuned,SimpleMC,12,cross_stated_confidence_to_margin_logit,-0.17179000205254402,
finetuned,SimpleMC,13,cross_stated_confidence_to_margin_logit,-0.14051950644765565,
finetuned,SimpleMC,14,cross_stated_confidence_to_margin_logit,-0.12531547502513996,
finetuned,SimpleMC,15,cross_stated_confidence_to_margin_logit,-0.12562633976909776,
finetuned,SimpleMC,16,cross_stated_confidence_to_margin_logit,-0.12587008410949396,
finetuned,SimpleMC,17,cross_stated_confidence_to_margin_logit,-0.11787155330359766,
finetuned,SimpleMC,18,cross_stated_confidence_to_margin_logit,-0.11947242535454627,
finetuned,SimpleMC,19,cross_stated_confidence_to_margin_logit,-0.11893550629783367,
finetuned,SimpleMC,20,cross_stated_confidence_to_margin_logit,-0.11873153451801399,
finetuned,SimpleMC,21,cross_stated_confidence_to_margin_logit,-0.11746174552010857,
finetuned,SimpleMC,22,cross_stated_confidence_to_margin_logit,-0.11612979662439726,
finetuned,SimpleMC,23,cross_stated_confidence_to_margin_logit,-0.11553259481818623,
finetuned,SimpleMC,24,cross_stated_confidence_to_margin_logit,-0.11295449344239983,
finetuned,SimpleMC,25,cross_stated_confidence_to_margin_logit,-0.11456219243130361,
finetuned,SimpleMC,26,cross_stated_confidence_to_margin_logit,-0.114561653335576,
finetuned,SimpleMC,27,cross_stated_confidence_to_margin_logit,-0.11348936595722026,
finetuned,SimpleMC,28,cross_stated_confidence_to_margin_logit,-0.11379514948297231,
finetuned,SimpleMC,29,cross_stated_confidence_to_margin_logit,-0.11537442311059887,
finetuned,SimpleMC,30,cross_stated_confidence_to_margin_logit,-0.11746664209323532,
finetuned,SimpleMC,31,cross_stated_confidence_to_margin_logit,-0.12041489411761086,
finetuned,SimpleMC,0,cross_stated_confidence_to_entropy,-2.8500183457712063,
finetuned,SimpleMC,1,cross_stated_confidence_to_entropy,-2.8724788883781844,
finetuned,SimpleMC,2,cross_stated_confidence_to_entropy,-2.8857880283637516,
finetuned,SimpleMC,3,cross_stated_confidence_to_entropy,-2.905471111256691,
finetuned,SimpleMC,4,cross_stated_confidence_to_entropy,-2.9511902569881565,
finetuned,SimpleMC,5,cross_stated_confidence_to_entropy,-2.9152073547401045,
finetuned,SimpleMC,6,cross_stated_confidence_to_entropy,-2.931414458556214,
finetuned,SimpleMC,7,cross_stated_confidence_to_entropy,-2.937103326108901,
finetuned,SimpleMC,8,cross_stated_confidence_to_entropy,-2.953320943992435,
finetuned,SimpleMC,9,cross_stated_confidence_to_entropy,-3.019051351836892,
finetuned,SimpleMC,10,cross_stated_confidence_to_entropy,-3.089414976309082,
finetuned,SimpleMC,11,cross_stated_confidence_to_entropy,-3.1015486199897078,
finetuned,SimpleMC,12,cross_stated_confidence_to_entropy,-3.2688275525907606,
finetuned,SimpleMC,13,cross_stated_confidence_to_entropy,-3.498714753551446,
finetuned,SimpleMC,14,cross_stated_confidence_to_entropy,-3.620006268074447,
finetuned,SimpleMC,15,cross_stated_confidence_to_entropy,-3.6122009527073766,
finetuned,SimpleMC,16,cross_stated_confidence_to_entropy,-3.6456127408785086,
finetuned,SimpleMC,17,cross_stated_confidence_to_entropy,-3.7005739062048892,
finetuned,SimpleMC,18,cross_stated_confidence_to_entropy,-3.7061093892158157,
finetuned,SimpleMC,19,cross_stated_confidence_to_entropy,-3.7042928301150235,
finetuned,SimpleMC,20,cross_stated_confidence_to_entropy,-3.669772375839,
finetuned,SimpleMC,21,cross_stated_confidence_to_entropy,-3.6711763551503527,
finetuned,SimpleMC,22,cross_stated_confidence_to_entropy,-3.675036350974792,
finetuned,SimpleMC,23,cross_stated_confidence_to_entropy,-3.6822716814665455,
finetuned,SimpleMC,24,cross_stated_confidence_to_entropy,-3.6794269798906623,
finetuned,SimpleMC,25,cross_stated_confidence_to_entropy,-3.6746920927084004,
finetuned,SimpleMC,26,cross_stated_confidence_to_entropy,-3.6777647199124894,
finetuned,SimpleMC,27,cross_stated_confidence_to_entropy,-3.664252556972504,
finetuned,SimpleMC,28,cross_stated_confidence_to_entropy,-3.6584409303564733,
finetuned,SimpleMC,29,cross_stated_confidence_to_entropy,-3.6601628648521363,
finetuned,SimpleMC,30,cross_stated_confidence_to_entropy,-3.6462524587291334,
finetuned,SimpleMC,31,cross_stated_confidence_to_entropy,-3.6232432207358922,
finetuned,SimpleMC,0,cross_stated_confidence_to_is_correct,0.522,
finetuned,SimpleMC,1,cross_stated_confidence_to_is_correct,0.514,
finetuned,SimpleMC,2,cross_stated_confidence_to_is_correct,0.518,
finetuned,SimpleMC,3,cross_stated_confidence_to_is_correct,0.526,
finetuned,SimpleMC,4,cross_stated_confidence_to_is_correct,0.526,
finetuned,SimpleMC,5,cross_stated_confidence_to_is_correct,0.522,
finetuned,SimpleMC,6,cross_stated_confidence_to_is_correct,0.518,
finetuned,SimpleMC,7,cross_stated_confidence_to_is_correct,0.51,
finetuned,SimpleMC,8,cross_stated_confidence_to_is_correct,0.518,
finetuned,SimpleMC,9,cross_stated_confidence_to_is_correct,0.502,
finetuned,SimpleMC,10,cross_stated_confidence_to_is_correct,0.51,
finetuned,SimpleMC,11,cross_stated_confidence_to_is_correct,0.51,
finetuned,SimpleMC,12,cross_stated_confidence_to_is_correct,0.518,
finetuned,SimpleMC,13,cross_stated_confidence_to_is_correct,0.502,
finetuned,SimpleMC,14,cross_stated_confidence_to_is_correct,0.502,
finetuned,SimpleMC,15,cross_stated_confidence_to_is_correct,0.518,
finetuned,SimpleMC,16,cross_stated_confidence_to_is_correct,0.518,
finetuned,SimpleMC,17,cross_stated_confidence_to_is_correct,0.51,
finetuned,SimpleMC,18,cross_stated_confidence_to_is_correct,0.51,
finetuned,SimpleMC,19,cross_stated_confidence_to_is_correct,0.518,
finetuned,SimpleMC,20,cross_stated_confidence_to_is_correct,0.522,
finetuned,SimpleMC,21,cross_stated_confidence_to_is_correct,0.522,
finetuned,SimpleMC,22,cross_stated_confidence_to_is_correct,0.51,
finetuned,SimpleMC,23,cross_stated_confidence_to_is_correct,0.502,
finetuned,SimpleMC,24,cross_stated_confidence_to_is_correct,0.518,
finetuned,SimpleMC,25,cross_stated_confidence_to_is_correct,0.526,
finetuned,SimpleMC,26,cross_stated_confidence_to_is_correct,0.53,
finetuned,SimpleMC,27,cross_stated_confidence_to_is_correct,0.51,
finetuned,SimpleMC,28,cross_stated_confidence_to_is_correct,0.518,
finetuned,SimpleMC,29,cross_stated_confidence_to_is_correct,0.522,
finetuned,SimpleMC,30,cross_stated_confidence_to_is_correct,0.506,
finetuned,SimpleMC,31,cross_stated_confidence_to_is_correct,0.51,
finetuned,SimpleMC,0,cross_is_correct_to_margin_logit,-0.6666857386616696,
finetuned,SimpleMC,1,cross_is_correct_to_margin_logit,-0.5759014112001211,
finetuned,SimpleMC,2,cross_is_correct_to_margin_logit,-0.6169653331568541,
finetuned,SimpleMC,3,cross_is_correct_to_margin_logit,-0.6129633407627657,
finetuned,SimpleMC,4,cross_is_correct_to_margin_logit,-0.5538034531979807,
finetuned,SimpleMC,5,cross_is_correct_to_margin_logit,-0.5784244064050899,
finetuned,SimpleMC,6,cross_is_correct_to_margin_logit,-0.5951718745760031,
finetuned,SimpleMC,7,cross_is_correct_to_margin_logit,-0.6184878302633008,
finetuned,SimpleMC,8,cross_is_correct_to_margin_logit,-0.6094833473766019,
finetuned,SimpleMC,9,cross_is_correct_to_margin_logit,-0.6158343353063509,
finetuned,SimpleMC,10,cross_is_correct_to_margin_logit,-0.6554627599912912,
finetuned,SimpleMC,11,cross_is_correct_to_margin_logit,-0.6582032547828953,
finetuned,SimpleMC,12,cross_is_correct_to_margin_logit,-0.5929968787096507,
finetuned,SimpleMC,13,cross_is_correct_to_margin_logit,-0.6755162218790602,
finetuned,SimpleMC,14,cross_is_correct_to_margin_logit,-0.6761687206389659,
finetuned,SimpleMC,15,cross_is_correct_to_margin_logit,-0.5617204381515035,
finetuned,SimpleMC,16,cross_is_correct_to_margin_logit,-0.5594584424504969,
finetuned,SimpleMC,17,cross_is_correct_to_margin_logit,-0.6124413417548411,
finetuned,SimpleMC,18,cross_is_correct_to_margin_logit,-0.6347132994262896,
finetuned,SimpleMC,19,cross_is_correct_to_margin_logit,-0.6308853067015094,
finetuned,SimpleMC,20,cross_is_correct_to_margin_logit,-0.6010878633324817,
finetuned,SimpleMC,21,cross_is_correct_to_margin_logit,-0.5918223809418204,
finetuned,SimpleMC,22,cross_is_correct_to_margin_logit,-0.5853843931774174,
finetuned,SimpleMC,23,cross_is_correct_to_margin_logit,-0.5746399135976366,
finetuned,SimpleMC,24,cross_is_correct_to_margin_logit,-0.6034368588681422,
finetuned,SimpleMC,25,cross_is_correct_to_margin_logit,-0.5976948697809719,
finetuned,SimpleMC,26,cross_is_correct_to_margin_logit,-0.6365402959540256,
finetuned,SimpleMC,27,cross_is_correct_to_margin_logit,-0.5970858709383933,
finetuned,SimpleMC,28,cross_is_correct_to_margin_logit,-0.5898213847447762,
finetuned,SimpleMC,29,cross_is_correct_to_margin_logit,-0.5874723892091156,
finetuned,SimpleMC,30,cross_is_correct_to_margin_logit,-0.5832528972283921,
finetuned,SimpleMC,31,cross_is_correct_to_margin_logit,-0.522962011813104,
finetuned,SimpleMC,0,cross_is_correct_to_entropy,-7.1452673238198745,
finetuned,SimpleMC,1,cross_is_correct_to_entropy,-6.915995720190055,
finetuned,SimpleMC,2,cross_is_correct_to_entropy,-6.930075086250846,
finetuned,SimpleMC,3,cross_is_correct_to_entropy,-6.963699030672369,
finetuned,SimpleMC,4,cross_is_correct_to_entropy,-6.851087680832348,
finetuned,SimpleMC,5,cross_is_correct_to_entropy,-6.856691450795427,
finetuned,SimpleMC,6,cross_is_correct_to_entropy,-6.921300385752211,
finetuned,SimpleMC,7,cross_is_correct_to_entropy,-6.75223354386311,
finetuned,SimpleMC,8,cross_is_correct_to_entropy,-6.877501328198504,
finetuned,SimpleMC,9,cross_is_correct_to_entropy,-6.621015462942487,
finetuned,SimpleMC,10,cross_is_correct_to_entropy,-6.8328285360883365,
finetuned,SimpleMC,11,cross_is_correct_to_entropy,-6.8230844618049575,
finetuned,SimpleMC,12,cross_is_correct_to_entropy,-6.7915547780471135,
finetuned,SimpleMC,13,cross_is_correct_to_entropy,-6.807442811729781,
finetuned,SimpleMC,14,cross_is_correct_to_entropy,-6.96507665944544,
finetuned,SimpleMC,15,cross_is_correct_to_entropy,-7.078819254451041,
finetuned,SimpleMC,16,cross_is_correct_to_entropy,-7.001684759732324,
finetuned,SimpleMC,17,cross_is_correct_to_entropy,-6.9085080428798005,
finetuned,SimpleMC,18,cross_is_correct_to_entropy,-6.870533175892864,
finetuned,SimpleMC,19,cross_is_correct_to_entropy,-7.067140936384547,
finetuned,SimpleMC,20,cross_is_correct_to_entropy,-7.104233061242278,
finetuned,SimpleMC,21,cross_is_correct_to_entropy,-7.250634730671029,
finetuned,SimpleMC,22,cross_is_correct_to_entropy,-7.150156846249837,
finetuned,SimpleMC,23,cross_is_correct_to_entropy,-7.180557934128203,
finetuned,SimpleMC,24,cross_is_correct_to_entropy,-6.922454944635489,
finetuned,SimpleMC,25,cross_is_correct_to_entropy,-6.927693113116483,
finetuned,SimpleMC,26,cross_is_correct_to_entropy,-6.836644567789745,
finetuned,SimpleMC,27,cross_is_correct_to_entropy,-7.225559767572246,
finetuned,SimpleMC,28,cross_is_correct_to_entropy,-7.15245006829978,
finetuned,SimpleMC,29,cross_is_correct_to_entropy,-7.092794503568021,
finetuned,SimpleMC,30,cross_is_correct_to_entropy,-7.175650131624137,
finetuned,SimpleMC,31,cross_is_correct_to_entropy,-7.045991420503187,
finetuned,SimpleMC,0,cross_is_correct_to_stated_confidence,-2.7095947831104117,
finetuned,SimpleMC,1,cross_is_correct_to_stated_confidence,-2.714408921850762,
finetuned,SimpleMC,2,cross_is_correct_to_stated_confidence,-2.6855240894086667,
finetuned,SimpleMC,3,cross_is_correct_to_stated_confidence,-2.714408921850762,
finetuned,SimpleMC,4,cross_is_correct_to_stated_confidence,-2.716815991220936,
finetuned,SimpleMC,5,cross_is_correct_to_stated_confidence,-2.7577361705139056,
finetuned,SimpleMC,6,cross_is_correct_to_stated_confidence,-2.755329101143731,
finetuned,SimpleMC,7,cross_is_correct_to_stated_confidence,-2.7625503092542543,
finetuned,SimpleMC,8,cross_is_correct_to_stated_confidence,-2.716815991220936,
finetuned,SimpleMC,9,cross_is_correct_to_stated_confidence,-2.8227270435086216,
finetuned,SimpleMC,10,cross_is_correct_to_stated_confidence,-2.834762390359495,
finetuned,SimpleMC,11,cross_is_correct_to_stated_confidence,-2.813098766027922,
finetuned,SimpleMC,12,cross_is_correct_to_stated_confidence,-2.8227270435086207,
finetuned,SimpleMC,13,cross_is_correct_to_stated_confidence,-2.7721785867349533,
finetuned,SimpleMC,14,cross_is_correct_to_stated_confidence,-2.719223060591111,
finetuned,SimpleMC,15,cross_is_correct_to_stated_confidence,-2.6325685632648232,
finetuned,SimpleMC,16,cross_is_correct_to_stated_confidence,-2.6783028812981415,
finetuned,SimpleMC,17,cross_is_correct_to_stated_confidence,-2.553135274049059,
finetuned,SimpleMC,18,cross_is_correct_to_stated_confidence,-2.76014323988408,
finetuned,SimpleMC,19,cross_is_correct_to_stated_confidence,-2.6301614938946494,
finetuned,SimpleMC,20,cross_is_correct_to_stated_confidence,-2.601276661452553,
finetuned,SimpleMC,21,cross_is_correct_to_stated_confidence,-2.577205967750806,
finetuned,SimpleMC,22,cross_is_correct_to_stated_confidence,-2.7023735749998887,
finetuned,SimpleMC,23,cross_is_correct_to_stated_confidence,-2.743293754292857,
finetuned,SimpleMC,24,cross_is_correct_to_stated_confidence,-2.7288513380718094,
finetuned,SimpleMC,25,cross_is_correct_to_stated_confidence,-2.7890280723261753,
finetuned,SimpleMC,26,cross_is_correct_to_stated_confidence,-2.7938422110665244,
finetuned,SimpleMC,27,cross_is_correct_to_stated_confidence,-2.714408921850761,
finetuned,SimpleMC,28,cross_is_correct_to_stated_confidence,-2.685524089408666,
finetuned,SimpleMC,29,cross_is_correct_to_stated_confidence,-2.7095947831104117,
finetuned,SimpleMC,30,cross_is_correct_to_stated_confidence,-2.7673644479946042,
finetuned,SimpleMC,31,cross_is_correct_to_stated_confidence,-2.690338228149015,
finetuned,TriviaMC,0,cross_margin_logit_to_entropy,-122.84286686466255,
finetuned,TriviaMC,1,cross_margin_logit_to_entropy,-124.6944728230617,
finetuned,TriviaMC,2,cross_margin_logit_to_entropy,-125.07161512307924,
finetuned,TriviaMC,3,cross_margin_logit_to_entropy,-125.96125206929662,
finetuned,TriviaMC,4,cross_margin_logit_to_entropy,-127.65945267020308,
finetuned,TriviaMC,5,cross_margin_logit_to_entropy,-127.86862461760194,
finetuned,TriviaMC,6,cross_margin_logit_to_entropy,-128.9298380205131,
finetuned,TriviaMC,7,cross_margin_logit_to_entropy,-136.76165114367708,
finetuned,TriviaMC,8,cross_margin_logit_to_entropy,-135.99296247512294,
finetuned,TriviaMC,9,cross_margin_logit_to_entropy,-139.86666374170915,
finetuned,TriviaMC,10,cross_margin_logit_to_entropy,-146.79709613518187,
finetuned,TriviaMC,11,cross_margin_logit_to_entropy,-150.01075496065164,
finetuned,TriviaMC,12,cross_margin_logit_to_entropy,-162.233495682042,
finetuned,TriviaMC,13,cross_margin_logit_to_entropy,-175.24384780346134,
finetuned,TriviaMC,14,cross_margin_logit_to_entropy,-179.4770463174775,
finetuned,TriviaMC,15,cross_margin_logit_to_entropy,-181.25212288479636,
finetuned,TriviaMC,16,cross_margin_logit_to_entropy,-182.5634924759139,
finetuned,TriviaMC,17,cross_margin_logit_to_entropy,-185.6738799462176,
finetuned,TriviaMC,18,cross_margin_logit_to_entropy,-186.89499555529832,
finetuned,TriviaMC,19,cross_margin_logit_to_entropy,-187.15707940720247,
finetuned,TriviaMC,20,cross_margin_logit_to_entropy,-188.31353212853026,
finetuned,TriviaMC,21,cross_margin_logit_to_entropy,-188.9972546601492,
finetuned,TriviaMC,22,cross_margin_logit_to_entropy,-188.66977092948034,
finetuned,TriviaMC,23,cross_margin_logit_to_entropy,-188.66660212638376,
finetuned,TriviaMC,24,cross_margin_logit_to_entropy,-189.39264935818994,
finetuned,TriviaMC,25,cross_margin_logit_to_entropy,-189.39946781055113,
finetuned,TriviaMC,26,cross_margin_logit_to_entropy,-189.1581354673536,
finetuned,TriviaMC,27,cross_margin_logit_to_entropy,-189.04323347770253,
finetuned,TriviaMC,28,cross_margin_logit_to_entropy,-189.00312832269165,
finetuned,TriviaMC,29,cross_margin_logit_to_entropy,-188.65029310882906,
finetuned,TriviaMC,30,cross_margin_logit_to_entropy,-188.77204349442553,
finetuned,TriviaMC,31,cross_margin_logit_to_entropy,-188.546610970902,
finetuned,TriviaMC,0,cross_margin_logit_to_stated_confidence,-305.0672546560431,
finetuned,TriviaMC,1,cross_margin_logit_to_stated_confidence,-309.68013609757753,
finetuned,TriviaMC,2,cross_margin_logit_to_stated_confidence,-310.41440121596474,
finetuned,TriviaMC,3,cross_margin_logit_to_stated_confidence,-311.93666912490784,
finetuned,TriviaMC,4,cross_margin_logit_to_stated_confidence,-315.9019009937955,
finetuned,TriviaMC,5,cross_margin_logit_to_stated_confidence,-316.1007181652979,
finetuned,TriviaMC,6,cross_margin_logit_to_stated_confidence,-318.82347792150483,
finetuned,TriviaMC,7,cross_margin_logit_to_stated_confidence,-337.99710284367836,
finetuned,TriviaMC,8,cross_margin_logit_to_stated_confidence,-334.64047553950223,
finetuned,TriviaMC,9,cross_margin_logit_to_stated_confidence,-343.97690831455265,
finetuned,TriviaMC,10,cross_margin_logit_to_stated_confidence,-359.5390037027966,
finetuned,TriviaMC,11,cross_margin_logit_to_stated_confidence,-366.6400232022213,
finetuned,TriviaMC,12,cross_margin_logit_to_stated_confidence,-394.97583411235775,
finetuned,TriviaMC,13,cross_margin_logit_to_stated_confidence,-425.53193211695054,
finetuned,TriviaMC,14,cross_margin_logit_to_stated_confidence,-433.9869604001575,
finetuned,TriviaMC,15,cross_margin_logit_to_stated_confidence,-438.7171998623076,
finetuned,TriviaMC,16,cross_margin_logit_to_stated_confidence,-442.3803247466699,
finetuned,TriviaMC,17,cross_margin_logit_to_stated_confidence,-450.34276342324,
finetuned,TriviaMC,18,cross_margin_logit_to_stated_confidence,-453.5061657271944,
finetuned,TriviaMC,19,cross_margin_logit_to_stated_confidence,-454.27218818946267,
finetuned,TriviaMC,20,cross_margin_logit_to_stated_confidence,-457.4668094142258,
finetuned,TriviaMC,21,cross_margin_logit_to_stated_confidence,-459.21733654264835,
finetuned,TriviaMC,22,cross_margin_logit_to_stated_confidence,-458.2283722304303,
finetuned,TriviaMC,23,cross_margin_logit_to_stated_confidence,-458.29248627524765,
finetuned,TriviaMC,24,cross_margin_logit_to_stated_confidence,-460.306727960061,
finetuned,TriviaMC,25,cross_margin_logit_to_stated_confidence,-460.417658275311,
finetuned,TriviaMC,26,cross_margin_logit_to_stated_confidence,-459.7042376396792,
finetuned,TriviaMC,27,cross_margin_logit_to_stated_confidence,-459.4282139858659,
finetuned,TriviaMC,28,cross_margin_logit_to_stated_confidence,-459.236066467984,
finetuned,TriviaMC,29,cross_margin_logit_to_stated_confidence,-458.33663065924117,
finetuned,TriviaMC,30,cross_margin_logit_to_stated_confidence,-458.5421338813882,
finetuned,TriviaMC,31,cross_margin_logit_to_stated_confidence,-458.2086789457435,
